Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
West Melbourne,96 Roden St,3,h,2370000.0,S,Alexkarbon,4/06/2016,1.9,3003,3.0,3.0,2.0,265.0,280.0,1880.0,Melbourne,-37.8073,144.9481,Northern Metropolitan,2230.0
West Melbourne,8/115 Stanley St,2,t,800000.0,VB,Nelson,6/08/2016,1.9,3003,2.0,2.0,2.0,54.0,89.0,2006.0,Melbourne,-37.8094,144.9479,Northern Metropolitan,2230.0
West Melbourne,9/24 Ireland St,1,u,550000.0,S,Nelson,7/05/2016,1.9,3003,1.0,1.0,1.0,0.0,207.0,1930.0,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230.0
West Melbourne,108/33 Jeffcott St,3,u,660000.0,PI,hockingstuart,7/05/2016,1.9,3003,3.0,2.0,1.0,0.0,100.0,1998.0,Melbourne,-37.8118,144.9526,Northern Metropolitan,2230.0
West Melbourne,2/212 Roden St,2,t,1055000.0,S,Jellis,8/10/2016,1.9,3003,2.0,1.0,1.0,0.0,154.0,2009.0,Melbourne,-37.8094,144.9452,Northern Metropolitan,2230.0
West Melbourne,9/561 Spencer St,3,u,995000.0,S,Alexkarbon,18/03/2017,1.9,3003,3.0,1.0,1.0,0.0,153.0,1940.0,Melbourne,-37.8076,144.9474,Northern Metropolitan,2230.0
West Melbourne,6/40 Batman St,3,t,1130000.0,PI,Caine,18/06/2016,1.9,3003,3.0,2.0,2.0,116.0,,2002.0,Melbourne,-37.8102,144.9515,Northern Metropolitan,2230.0
West Melbourne,209/5 Stawell St,1,u,443000.0,S,Nelson,24/09/2016,1.9,3003,1.0,1.0,1.0,547.0,58.0,1900.0,Melbourne,-37.806,144.942,Northern Metropolitan,2230.0
West Melbourne,7/88 Ireland St,3,t,1120000.0,S,Jellis,25/02/2017,1.9,3003,3.0,3.0,1.0,801.0,122.0,2008.0,Melbourne,-37.8067,144.9435,Northern Metropolitan,2230.0
West Melbourne,11/24 Ireland St,1,u,482000.0,SP,Nelson,26/07/2016,1.9,3003,1.0,1.0,1.0,0.0,62.0,1930.0,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230.0
West Melbourne,5/467 King St,2,u,620000.0,S,Jellis,28/05/2016,1.9,3003,2.0,1.0,1.0,0.0,83.0,2002.0,Melbourne,-37.8091,144.952,Northern Metropolitan,2230.0
West Melbourne,44 Miller St,4,h,2100000.0,S,Brad,28/05/2016,1.9,3003,4.0,1.0,0.0,440.0,,,Melbourne,-37.8056,144.9463,Northern Metropolitan,2230.0
West Melbourne,19/33 Jeffcott St,3,u,601000.0,S,MICM,30/07/2016,1.9,3003,2.0,1.0,1.0,0.0,81.0,1996.0,Melbourne,-37.8118,144.9526,Northern Metropolitan,2230.0
Carlton,46/121 Rathdowne St,3,u,735000.0,SP,Woodards,3/12/2016,1.8,3053,3.0,1.0,2.0,3455.0,,,Melbourne,-37.8042,144.9691,Northern Metropolitan,6786.0
Carlton,22 Faraday St,2,h,1460000.0,S,Nelson,4/03/2017,1.8,3053,2.0,1.0,0.0,99.0,,,Melbourne,-37.7992,144.9738,Northern Metropolitan,6786.0
Carlton,8/31 Bouverie St,3,u,860000.0,PI,Woodards,4/06/2016,1.8,3053,2.0,2.0,1.0,0.0,109.0,1994.0,Melbourne,-37.8052,144.9604,Northern Metropolitan,6786.0
Carlton,40 Carlton St,3,h,1662000.0,S,Nelson,7/05/2016,1.8,3053,3.0,1.0,0.0,118.0,,,Melbourne,-37.8009,144.9729,Northern Metropolitan,6786.0
Carlton,254 Faraday St,3,h,1590000.0,SP,Woodards,7/05/2016,1.8,3053,2.0,2.0,2.0,100.0,106.0,1900.0,Melbourne,-37.7983,144.9655,Northern Metropolitan,6786.0
Carlton,111/101 Grattan St,2,u,610250.0,S,Nelson,7/05/2016,1.8,3053,2.0,1.0,1.0,0.0,72.0,1994.0,Melbourne,-37.8009,144.9662,Northern Metropolitan,6786.0
Carlton,83 Princes St,2,h,720000.0,PI,hockingstuart,7/05/2016,1.8,3053,2.0,1.0,1.0,117.0,71.0,1890.0,Melbourne,-37.793,144.9728,Northern Metropolitan,6786.0
Carlton,83 Cardigan St,2,h,840000.0,SP,Jellis,8/10/2016,1.8,3053,2.0,1.0,0.0,66.0,81.0,1900.0,Melbourne,-37.8049,144.9644,Northern Metropolitan,6786.0
Carlton,704/668 Swanston St,2,u,795000.0,S,Nelson,10/12/2016,1.8,3053,2.0,2.0,1.0,0.0,,,Melbourne,-37.8009,144.9642,Northern Metropolitan,6786.0
Carlton,8/220 Elgin St,2,u,705000.0,S,Harrington,12/11/2016,1.8,3053,2.0,1.0,1.0,0.0,70.0,2000.0,Melbourne,-37.7969,144.9669,Northern Metropolitan,6786.0
Carlton,268 Faraday St,1,u,435000.0,S,Woodards,13/08/2016,1.8,3053,1.0,1.0,1.0,0.0,,,Melbourne,-37.7982,144.9651,Northern Metropolitan,6786.0
Carlton,176 Cardigan St,4,h,1630100.0,S,Ascend,14/05/2016,1.8,3053,4.0,2.0,0.0,132.0,195.0,1890.0,Melbourne,-37.801,144.9656,Northern Metropolitan,6786.0
Carlton,102/479 Cardigan St,2,u,480000.0,VB,Jellis,14/05/2016,1.8,3053,2.0,1.0,1.0,0.0,,2012.0,Melbourne,-37.7939,144.9663,Northern Metropolitan,6786.0
Carlton,136 Faraday St,4,h,1600000.0,PI,hockingstuart,14/05/2016,1.8,3053,4.0,2.0,1.0,635.0,,,Melbourne,-37.7988,144.97,Northern Metropolitan,6786.0
Carlton,403/20 Reeves St,2,u,500000.0,S,Harrington,14/05/2016,1.8,3053,2.0,2.0,1.0,0.0,65.0,2010.0,Melbourne,-37.7929,144.9705,Northern Metropolitan,6786.0
Carlton,18 Pitt St,3,h,920000.0,SP,Woodards,15/10/2016,1.8,3053,3.0,1.0,0.0,121.0,,,Melbourne,-37.7957,144.9725,Northern Metropolitan,6786.0
Carlton,99 Neill St,3,h,1600000.0,SP,Nelson,17/09/2016,1.8,3053,2.0,3.0,1.0,0.0,192.0,,Melbourne,-37.7945,144.9718,Northern Metropolitan,6786.0
Carlton,100 Faraday St,2,h,1010000.0,S,Jellis,18/03/2017,1.8,3053,2.0,1.0,0.0,101.0,60.0,1880.0,Melbourne,-37.7989,144.9713,Northern Metropolitan,6786.0
Carlton,14/52 Leicester St,3,u,875000.0,S,Jellis,18/03/2017,1.8,3053,3.0,1.0,1.0,0.0,,,Melbourne,-37.8052,144.9604,Northern Metropolitan,6786.0
Carlton,34 Barkly St,2,h,1170000.0,S,Nelson,18/06/2016,1.8,3053,2.0,1.0,1.0,144.0,81.0,1890.0,Melbourne,-37.7984,144.9738,Northern Metropolitan,6786.0
Carlton,436 Lygon St,4,h,1260000.0,PI,Nelson,18/06/2016,1.8,3053,4.0,1.0,2.0,151.0,,,Melbourne,-37.7965,144.9679,Northern Metropolitan,6786.0
Carlton,205/37 Palmerston St,2,u,600000.0,PI,Woodards,22/05/2016,1.8,3053,2.0,2.0,1.0,0.0,67.0,2013.0,Melbourne,-37.7969,144.9742,Northern Metropolitan,6786.0
Carlton,309/20 Reeves St,1,u,310000.0,PI,hockingstuart,22/05/2016,1.8,3053,1.0,1.0,1.0,0.0,,,Melbourne,-37.7929,144.9705,Northern Metropolitan,6786.0
Carlton,99 Neill St,3,h,1550000.0,VB,Nelson,22/08/2016,1.8,3053,2.0,3.0,1.0,0.0,192.0,,Melbourne,-37.7945,144.9718,Northern Metropolitan,6786.0
Carlton,32 Dorrit St,4,h,2033000.0,S,Nelson,23/04/2016,1.8,3053,2.0,2.0,2.0,123.0,,,Melbourne,-37.7998,144.9665,Northern Metropolitan,6786.0
Carlton,2/105 Neill St,3,u,1110000.0,S,Nelson,24/09/2016,1.8,3053,3.0,2.0,1.0,0.0,,,Melbourne,-37.7946,144.9716,Northern Metropolitan,6786.0
Carlton,21 Grattan St,4,h,2705000.0,S,Jellis,25/02/2017,1.8,3053,4.0,2.0,2.0,0.0,,,Melbourne,-37.8012,144.9689,Northern Metropolitan,6786.0
Carlton,130 Rathdowne St,4,h,1616000.0,S,Woodards,25/02/2017,1.8,3053,4.0,1.0,0.0,152.0,139.0,1890.0,Melbourne,-37.7966,144.9709,Northern Metropolitan,6786.0
Carlton,13/25 Barkly St,2,u,585000.0,S,Walshe,27/11/2016,1.8,3053,2.0,1.0,1.0,0.0,,,Melbourne,-37.7985,144.9745,Northern Metropolitan,6786.0
Carlton,73 Palmerston St,4,h,1162000.0,S,Woodards,27/11/2016,1.8,3053,4.0,1.0,0.0,121.0,,,Melbourne,-37.7967,144.9724,Northern Metropolitan,6786.0
Carlton,30/188 Faraday St,2,u,589000.0,S,Nelson,28/05/2016,1.8,3053,2.0,1.0,1.0,0.0,63.0,1999.0,Melbourne,-37.7986,144.9682,Northern Metropolitan,6786.0
Carlton,425 Cardigan St,4,h,2345000.0,S,Woodards,28/08/2016,1.8,3053,4.0,1.0,1.0,284.0,,,Melbourne,-37.7962,144.9659,Northern Metropolitan,6786.0
Carlton,27 Faraday St,2,h,1117000.0,S,Woodards,28/08/2016,1.8,3053,2.0,1.0,0.0,128.0,92.0,1890.0,Melbourne,-37.7996,144.9737,Northern Metropolitan,6786.0
Carlton,12/209 Cardigan St,2,u,600000.0,VB,Nelson,30/07/2016,1.8,3053,2.0,1.0,1.0,0.0,,,Melbourne,-37.8018,144.965,Northern Metropolitan,6786.0
Carlton,24 Pitt St,2,h,957000.0,S,Woodards,30/07/2016,1.8,3053,2.0,1.0,1.0,122.0,,,Melbourne,-37.7957,144.9724,Northern Metropolitan,6786.0
East Melbourne,110 Vale St,2,h,4525000.0,S,Caine,3/12/2016,1.5,3002,2.0,2.0,1.0,220.0,279.0,,Melbourne,-37.8181,144.9879,Northern Metropolitan,3040.0
East Melbourne,124 Powlett St,3,h,3520000.0,S,Jellis,4/06/2016,1.5,3002,2.0,2.0,3.0,364.0,,,Melbourne,-37.8127,144.9861,Northern Metropolitan,3040.0
East Melbourne,37/22 Agnes St,2,u,740000.0,SP,Woodards,8/10/2016,1.5,3002,2.0,0.0,0.0,0.0,,,Melbourne,-37.8177,144.9801,Northern Metropolitan,3040.0
East Melbourne,6/45 Gipps St,1,u,1015000.0,S,Caine,8/10/2016,1.5,3002,1.0,1.0,1.0,0.0,,,Melbourne,-37.8136,144.9892,Northern Metropolitan,3040.0
East Melbourne,706/30 St Andrews Pl,2,u,1400000.0,S,Caine,8/10/2016,1.5,3002,2.0,2.0,1.0,0.0,,,Melbourne,-37.8118,144.9762,Northern Metropolitan,3040.0
East Melbourne,203/140 Gipps St,2,u,1935000.0,SP,Nelson,16/07/2016,1.5,3002,2.0,2.0,2.0,0.0,150.0,2010.0,Melbourne,-37.8127,144.9847,Northern Metropolitan,3040.0
East Melbourne,496 Victoria Pde,4,h,1475000.0,S,Frank,18/06/2016,1.5,3002,2.0,1.0,1.0,179.0,,,Melbourne,-37.8099,144.9879,Northern Metropolitan,3040.0
East Melbourne,1/187 George St,2,u,700000.0,PI,Harcourts,22/08/2016,1.5,3002,2.0,2.0,1.0,0.0,65.0,1970.0,Melbourne,-37.8153,144.9842,Northern Metropolitan,3040.0
East Melbourne,6/108 George St,1,u,565000.0,SP,Caine,24/09/2016,1.5,3002,1.0,1.0,0.0,0.0,,,Melbourne,-37.8153,144.9868,Northern Metropolitan,3040.0
East Melbourne,2/35 Powlett St,2,u,900000.0,SP,Caine,25/02/2017,1.5,3002,2.0,1.0,1.0,0.0,,,Melbourne,-37.8154,144.9851,Northern Metropolitan,3040.0
East Melbourne,11/201 Wellington Pde S,1,u,630000.0,SP,Caine,25/02/2017,1.5,3002,1.0,1.0,1.0,0.0,,,Melbourne,-37.8168,144.9787,Northern Metropolitan,3040.0
East Melbourne,7/45 Gipps St,1,u,750000.0,SP,Caine,28/05/2016,1.5,3002,2.0,1.0,0.0,0.0,46.0,1930.0,Melbourne,-37.8136,144.9892,Northern Metropolitan,3040.0
East Melbourne,9/35 Powlett St,2,u,872000.0,S,Dingle,28/05/2016,1.5,3002,0.0,0.0,0.0,0.0,,,Melbourne,-37.8154,144.9851,Northern Metropolitan,3040.0
East Melbourne,38/22 Agnes St,2,u,765000.0,SP,Woodards,28/08/2016,1.5,3002,2.0,1.0,1.0,0.0,,,Melbourne,-37.8177,144.9801,Northern Metropolitan,3040.0
Docklands,2305/241 Harbour Esp,1,u,360000.0,VB,RT,10/12/2016,1.9,3008,1.0,1.0,1.0,0.0,,,Melbourne,-37.8133,144.9433,Southern Metropolitan,4707.0
Docklands,202/440 Docklands Dr,4,t,1370000.0,S,Raine,13/08/2016,1.9,3008,4.0,2.0,2.0,0.0,,,Melbourne,-37.8141,144.9387,Southern Metropolitan,4707.0
Docklands,1508/50 Lorimer St,2,u,800000.0,VB,RT,27/06/2016,1.9,3008,2.0,2.0,2.0,0.0,128.0,,Melbourne,-37.8249,144.9476,Southern Metropolitan,4707.0
Travancore,2/9 Buckland St,2,u,503000.0,S,Nelson,10/12/2016,5.3,3032,2.0,1.0,1.0,0.0,,1960.0,Moonee Valley,-37.7822,144.9342,Western Metropolitan,1052.0
Travancore,61 Mooltan St,3,h,1257000.0,S,Jellis,13/08/2016,5.3,3032,3.0,2.0,1.0,337.0,153.0,1930.0,Moonee Valley,-37.7813,144.9371,Western Metropolitan,1052.0
Travancore,110 Baroda St,4,h,1562000.0,SP,Nelson,15/10/2016,5.3,3032,4.0,2.0,1.0,621.0,192.0,1900.0,Moonee Valley,-37.7778,144.9346,Western Metropolitan,1052.0
Travancore,47 Mooltan St,2,h,1100000.0,SP,Nelson,18/06/2016,5.3,3032,2.0,1.0,1.0,321.0,,,Moonee Valley,-37.7818,144.9374,Western Metropolitan,1052.0
Travancore,53 Mangalore St,4,h,1740000.0,VB,Nelson,22/05/2016,5.3,3032,3.0,3.0,2.0,650.0,242.0,1925.0,Moonee Valley,-37.7796,144.935,Western Metropolitan,1052.0
Travancore,145/38 Mt Alexander Rd,2,u,315000.0,SP,Ray,28/05/2016,5.3,3032,2.0,1.0,1.0,0.0,51.0,2012.0,Moonee Valley,-37.7847,144.9383,Western Metropolitan,1052.0
Princes Hill,76 Arnold St,3,h,1700000.0,VB,Collins,27/11/2016,3.7,3054,3.0,1.0,2.0,341.0,,,Yarra,-37.7832,144.9655,Northern Metropolitan,1008.0
Princes Hill,77 McIlwraith St,4,h,1908000.0,S,Nelson,28/05/2016,3.7,3054,4.0,2.0,1.0,256.0,156.0,1890.0,Yarra,-37.7833,144.9681,Northern Metropolitan,1008.0
Ascot Vale,8 Anderson St,5,h,2100000.0,S,Nelson,6/05/2017,5.9,3032,5.0,3.0,3.0,468.0,274.0,1925.0,Moonee Valley,-37.7822,144.9065,Western Metropolitan,6567.0
Ascot Vale,6 Munro St,3,h,1435000.0,S,Nelson,8/04/2017,5.9,3032,3.0,1.0,1.0,450.0,155.0,1920.0,Moonee Valley,-37.7756,144.9148,Western Metropolitan,6567.0
Ascot Vale,72 Bloomfield Rd,2,h,1020000.0,PI,Nelson,13/05/2017,5.9,3032,2.0,1.0,1.0,226.0,98.0,1920.0,Moonee Valley,-37.7761,144.9165,Western Metropolitan,6567.0
Ascot Vale,3 Dalgety Dr,3,h,1041000.0,S,Nelson,13/05/2017,5.9,3032,3.0,2.0,2.0,209.0,,2009.0,Moonee Valley,-37.7774,144.904,Western Metropolitan,6567.0
Ascot Vale,4/225 Maribyrnong Rd,2,t,565000.0,S,Woodards,13/05/2017,5.9,3032,2.0,2.0,1.0,103.0,,,Moonee Valley,-37.7715,144.9088,Western Metropolitan,6567.0
Ascot Vale,75 Maribyrnong Rd,6,h,2250000.0,PI,Jellis,13/05/2017,5.9,3032,6.0,3.0,2.0,1012.0,435.0,1887.0,Moonee Valley,-37.7721,144.9184,Western Metropolitan,6567.0
Ascot Vale,5/9 Sandown Rd,4,t,900000.0,SP,Alexkarbon,13/05/2017,5.9,3032,4.0,3.0,2.0,0.0,159.0,2011.0,Moonee Valley,-37.7831,144.9209,Western Metropolitan,6567.0
Ascot Vale,7 Elliott St,3,h,1490000.0,S,Nelson,20/05/2017,5.9,3032,3.0,2.0,1.0,542.0,,,Moonee Valley,-37.781,144.9095,Western Metropolitan,6567.0
Ascot Vale,17 Monash St,3,h,1230000.0,PI,Nelson,20/05/2017,5.9,3032,3.0,1.0,2.0,538.0,,,Moonee Valley,-37.7808,144.9083,Western Metropolitan,6567.0
Ascot Vale,136 The Parade,2,h,1050000.0,S,Brad,20/05/2017,5.9,3032,2.0,1.0,0.0,341.0,,,Moonee Valley,-37.7721,144.9113,Western Metropolitan,6567.0
Ascot Vale,3 Federation St,2,h,1005000.0,S,Brad,29/04/2017,5.9,3032,2.0,1.0,1.0,202.0,,,Moonee Valley,-37.7737,144.9166,Western Metropolitan,6567.0
Ascot Vale,40 Kent St,4,h,1316500.0,S,Alexkarbon,29/04/2017,5.9,3032,4.0,3.0,2.0,230.0,,,Moonee Valley,-37.7804,144.9284,Western Metropolitan,6567.0
Carlton North,235 Amess St,4,h,3450000.0,S,Nelson,13/05/2017,3.2,3054,4.0,2.0,1.0,515.0,203.0,1905.0,Yarra,-37.7817,144.9742,Northern Metropolitan,3106.0
Carlton North,72 Pigdon St,2,h,1290000.0,S,Nelson,13/05/2017,3.2,3054,2.0,1.0,0.0,119.0,76.77,,Yarra,-37.7822,144.9748,Northern Metropolitan,3106.0
Carlton North,408 Canning St,3,h,1614500.0,S,Woodards,20/05/2017,3.2,3054,3.0,1.0,0.0,167.0,,,Yarra,-37.7875,144.9749,Northern Metropolitan,3106.0
Carlton North,90 Fenwick St,4,h,1550000.0,S,Woodards,20/05/2017,3.2,3054,4.0,1.0,0.0,202.0,,,Yarra,-37.7875,144.9732,Northern Metropolitan,3106.0
Carlton North,9/600 Station St,1,u,595000.0,S,Nelson,20/05/2017,3.2,3054,1.0,1.0,0.0,0.0,,1940.0,Yarra,-37.7823,144.9767,Northern Metropolitan,3106.0
Carlton North,32 Princes St,3,h,1300000.0,PI,Craig,22/04/2017,3.2,3054,4.0,1.0,0.0,223.0,,,Yarra,-37.7927,144.9745,Northern Metropolitan,3106.0
Carlton North,271 Canning St,5,h,2450000.0,S,Woodards,29/04/2017,3.2,3054,5.0,3.0,2.0,268.0,,,Yarra,-37.7915,144.9737,Northern Metropolitan,3106.0
Flemington,90 Bryant St,2,h,1100000.0,SP,Nelson,6/05/2017,4.4,3031,2.0,1.0,1.0,186.0,,,Moonee Valley,-37.7837,144.9338,Northern Metropolitan,3593.0
Flemington,10 Dartford St,3,h,1250000.0,S,McDonald,6/05/2017,4.4,3031,3.0,2.0,2.0,226.0,140.0,2002.0,Moonee Valley,-37.7824,144.9243,Northern Metropolitan,3593.0
Flemington,84 Canterbury St,2,h,953000.0,S,Biggin,8/04/2017,4.4,3031,2.0,1.0,0.0,274.0,103.0,1930.0,Moonee Valley,-37.7813,144.9238,Northern Metropolitan,3593.0
Flemington,11/300 Racecourse Rd,2,u,603000.0,S,Nelson,8/04/2017,4.4,3031,2.0,1.0,1.0,0.0,96.0,1890.0,Moonee Valley,-37.788000000000004,144.9306,Northern Metropolitan,3593.0
Flemington,143 Victoria St,3,h,940000.0,S,hockingstuart,8/04/2017,4.4,3031,3.0,1.0,1.0,320.0,110.0,1940.0,Moonee Valley,-37.7844,144.9359,Northern Metropolitan,3593.0
Flemington,20 Bryant St,5,h,1550000.0,PI,Nelson,13/05/2017,4.4,3031,5.0,1.0,1.0,432.0,200.0,1915.0,Moonee Valley,-37.7859,144.9323,Northern Metropolitan,3593.0
Flemington,8/64 Dover St,2,u,500000.0,S,Nelson,13/05/2017,4.4,3031,2.0,1.0,1.0,0.0,72.9,1970.0,Moonee Valley,-37.7829,144.9247,Northern Metropolitan,3593.0
Flemington,16/60 Farnham St,2,u,450000.0,S,Nelson,13/05/2017,4.4,3031,2.0,1.0,1.0,0.0,62.0,1970.0,Moonee Valley,-37.7826,144.9311,Northern Metropolitan,3593.0
Flemington,1/44 Ascot Vale Rd,2,u,390000.0,VB,Nelson,22/04/2017,4.4,3031,2.0,1.0,1.0,472.0,55.0,1960.0,Moonee Valley,-37.7851,144.922,Northern Metropolitan,3593.0
Flemington,75 Farnham St,3,h,1205000.0,S,Nelson,22/04/2017,4.4,3031,3.0,1.0,0.0,251.0,,,Moonee Valley,-37.7823,144.9317,Northern Metropolitan,3593.0
Flemington,8A John St,3,h,1085000.0,SP,Nelson,22/04/2017,4.4,3031,3.0,1.0,1.0,180.0,132.0,1991.0,Moonee Valley,-37.7839,144.9273,Northern Metropolitan,3593.0
Flemington,121 Princes St,2,h,1060000.0,S,Nelson,29/04/2017,4.4,3031,2.0,1.0,0.0,209.0,75.0,1890.0,Moonee Valley,-37.7846,144.9347,Northern Metropolitan,3593.0
Flemington,54 Princes St,3,h,917000.0,S,Jellis,29/04/2017,4.4,3031,3.0,1.0,0.0,143.0,136.0,1890.0,Moonee Valley,-37.7868,144.9336,Northern Metropolitan,3593.0
Maribyrnong,8 Parade Sq,2,t,431000.0,S,Raine,8/04/2017,8.7,3032,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.7722,144.8807,Western Metropolitan,4918.0
Maribyrnong,6 High Ct,5,h,1620000.0,S,Biggin,29/04/2017,8.7,3032,5.0,3.0,2.0,601.0,274.0,2001.0,Maribyrnong,-37.7637,144.8843,Western Metropolitan,4918.0
Maribyrnong,1A Riverview Ct,4,h,1190000.0,S,Rendina,29/04/2017,8.7,3032,4.0,3.0,2.0,224.0,205.0,2015.0,Maribyrnong,-37.7641,144.8885,Western Metropolitan,4918.0
Melbourne,501/318 Little Lonsdale St,1,u,432000.0,S,Greg,6/05/2017,2.8,3000,1.0,1.0,1.0,0.0,,2001.0,Melbourne,-37.8116,144.9603,Northern Metropolitan,17496.0
Melbourne,601/616 Little Collins St,4,u,1850000.0,VB,hockingstuart,8/04/2017,2.8,3000,4.0,2.0,1.0,0.0,213.0,1938.0,Melbourne,-37.8177,144.9544,Northern Metropolitan,17496.0
Melbourne,2208/380 Little Lonsdale St,1,u,333000.0,SP,Biggin,8/04/2017,2.8,3000,1.0,1.0,0.0,0.0,41.0,2010.0,Melbourne,-37.8122,144.9582,Northern Metropolitan,17496.0
Melbourne,402/455 Elizabeth St,2,u,452000.0,S,RT,13/05/2017,2.8,3000,2.0,1.0,0.0,0.0,60.0,2006.0,Melbourne,-37.8084,144.9602,Northern Metropolitan,17496.0
Melbourne,1101/265 Exhibition St,3,u,895000.0,S,hockingstuart,22/04/2017,2.8,3000,3.0,2.0,3.0,0.0,,,Melbourne,-37.8095,144.9691,Northern Metropolitan,17496.0
Melbourne,203/551 Flinders La,1,u,275000.0,VB,Whiting,22/04/2017,2.8,3000,1.0,1.0,0.0,0.0,52.0,2000.0,Melbourne,-37.8199,144.9558,Northern Metropolitan,17496.0
Melbourne,1201/565 Flinders St,2,u,683000.0,S,MICM,22/04/2017,2.8,3000,2.0,2.0,1.0,1136.0,88.0,2009.0,Melbourne,-37.8211,144.9559,Northern Metropolitan,17496.0
Melbourne,204/300 Swanston St,2,u,640000.0,VB,Greg,22/04/2017,2.8,3000,2.0,1.0,1.0,0.0,66.0,2005.0,Melbourne,-37.8106,144.9646,Northern Metropolitan,17496.0
Parkville,13/54 The Avenue,3,u,835000.0,S,Nelson,6/05/2017,2.6,3052,3.0,1.0,1.0,0.0,,1978.0,Melbourne,-37.7867,144.9572,Northern Metropolitan,2309.0
Parkville,21 Morrah St,4,h,3970000.0,S,Collins,13/05/2017,2.6,3052,4.0,3.0,1.0,289.0,,,Melbourne,-37.7959,144.9569,Northern Metropolitan,2309.0
Parkville,55 Park Dr,3,h,2790000.0,S,Collins,20/05/2017,2.6,3052,3.0,2.0,1.0,180.0,120.0,1890.0,Melbourne,-37.7961,144.9538,Northern Metropolitan,2309.0
Port Melbourne,281 Esplanade East,3,h,1400000.0,S,Marshall,6/05/2017,3.8,3207,3.0,3.0,0.0,92.0,105.0,1910.0,Port Phillip,-37.8368,144.9463,Southern Metropolitan,8648.0
Port Melbourne,317/99 Dow St,2,u,520000.0,VB,Buxton,8/04/2017,3.8,3207,2.0,1.0,1.0,2166.0,54.0,2012.0,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648.0
Port Melbourne,342 Howe Pde,2,h,1332000.0,S,Greg,8/04/2017,3.8,3207,2.0,1.0,2.0,288.0,,,Port Phillip,-37.8366,144.923,Southern Metropolitan,8648.0
Port Melbourne,301/115 Nott St,2,h,801000.0,S,Greg,8/04/2017,3.8,3207,2.0,2.0,1.0,0.0,90.0,2012.0,Port Phillip,-37.84,144.939,Southern Metropolitan,8648.0
Port Melbourne,203 Station St,3,h,2400000.0,S,Greg,8/04/2017,3.8,3207,3.0,2.0,2.0,368.0,226.0,1880.0,Port Phillip,-37.8323,144.9463,Southern Metropolitan,8648.0
Port Melbourne,204/52 Nott St,2,u,575000.0,S,Biggin,13/05/2017,3.8,3207,2.0,1.0,1.0,7159.0,61.0,2008.0,Port Phillip,-37.841,144.9386,Southern Metropolitan,8648.0
Port Melbourne,102/159 Beach St,2,u,950000.0,S,hockingstuart,22/04/2017,3.8,3207,2.0,2.0,1.0,98.0,,2005.0,Port Phillip,-37.8392,144.9257,Southern Metropolitan,8648.0
Port Melbourne,205/88 Dow St,2,u,730000.0,SP,Buxton,22/04/2017,3.8,3207,2.0,1.0,1.0,0.0,,,Port Phillip,-37.842,144.9413,Southern Metropolitan,8648.0
Port Melbourne,108/40 Beach St,2,u,1110000.0,S,RT,29/04/2017,3.8,3207,2.0,2.0,1.0,0.0,,,Port Phillip,-37.8427,144.9378,Southern Metropolitan,8648.0
Port Melbourne,9/23 Beaconsfield Pde,2,u,2250000.0,S,Greg,29/04/2017,3.8,3207,2.0,2.0,2.0,0.0,,,Port Phillip,-37.8444,144.9421,Southern Metropolitan,8648.0
Port Melbourne,130 Clark St,4,h,2700000.0,S,Marshall,29/04/2017,3.8,3207,4.0,3.0,2.0,317.0,156.0,1900.0,Port Phillip,-37.8346,144.9358,Southern Metropolitan,8648.0
Port Melbourne,205 Clark St,4,h,1375000.0,S,hockingstuart,29/04/2017,3.8,3207,4.0,1.0,1.0,190.0,,,Port Phillip,-37.833,144.9377,Southern Metropolitan,8648.0
Port Melbourne,205/15 Pickles St,2,u,600000.0,VB,hockingstuart,29/04/2017,3.8,3207,2.0,1.0,1.0,0.0,61.0,2005.0,Port Phillip,-37.8443,144.9442,Southern Metropolitan,8648.0
Port Melbourne,55/4 Seisman Pl,2,u,1030000.0,S,Buxton,29/04/2017,3.8,3207,2.0,2.0,2.0,21715.0,99.0,2005.0,Port Phillip,-37.8424,144.9449,Southern Metropolitan,8648.0
South Yarra,6/38 Chambers St,3,u,1320000.0,S,RT,6/05/2017,3.3,3141,3.0,2.0,2.0,15.0,15.0,,Stonnington,-37.8398,144.9945,Southern Metropolitan,14887.0
South Yarra,407/800 Chapel St,1,u,537000.0,S,hockingstuart,6/05/2017,3.3,3141,1.0,1.0,1.0,0.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0
South Yarra,806/800 Chapel St,2,u,800000.0,VB,Beller,6/05/2017,3.3,3141,2.0,2.0,2.0,0.0,,2000.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0
South Yarra,1/52 Caroline St,1,u,410000.0,S,hockingstuart,8/04/2017,3.3,3141,1.0,1.0,0.0,0.0,,,Stonnington,-37.8378,144.9883,Southern Metropolitan,14887.0
South Yarra,10/14 Cromwell Rd,2,u,499000.0,S,hockingstuart,8/04/2017,3.3,3141,2.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.8452,145.0001,Southern Metropolitan,14887.0
